parcel_id,street_address,neighborhood,zoning_district,is_split_zoned,lot_area_sf,lot_width_ft,is_conforming,year_built,property_type,current_gfa_sf,current_stories,land_value,improvement_value,max_footprint_sf,max_gfa_sf,max_height_ft,available_gfa_sf,gfa_utilization_pct,development_status,gfa_source,est_value_low,est_value_high,valuation_confidence,neighborhood_imp_rate_median,neighborhood_imp_rate_low,neighborhood_imp_rate_high,neighborhood_imp_rate_sample,spot_check_result,spot_check_notes,spot_check_date
23029008,"809 S Lincoln St, Arlington VA 22204",Alcova Heights,R-6,False,5318.0,45.6,False,1935.0,511-Single Family Detached,2946.0,,609400.0,450200.0,1595.3999999999999,3988.4999999999995,35,1042.4999999999995,73.86235426852201,underdeveloped,estimated_from_improvement_value,87605.54719819478,208499.9999999999,high,152.83,136.62,169.03,12,,,
23029007,"815 S Lincoln St, Arlington VA 22204",Alcova Heights,R-6,True,11339.0,48.1,False,2024.0,511-Single Family Detached,7477.0,,681800.0,1142700.0,2520.0,6300.0,35,-1177.0,118.68253968253968,overdeveloped,estimated_from_improvement_value,,,not_applicable,152.83,136.62,169.03,12,,,
23025003,"714 S Quincy St, Arlington VA 22204",Alcova Heights,R-6,False,5832.0,62.2,False,1940.0,511-Single Family Detached,656.0,,618600.0,100300.0,1749.6,4374.0,35,3718.0,14.997713763145862,underdeveloped,estimated_from_improvement_value,289203.2784636489,743600.0,high,152.83,136.62,169.03,12,,,
23025002,"4020 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,6040.0,53.0,False,1940.0,511-Single Family Detached,677.0,,622400.0,103400.0,1812.0,4530.0,35,3853.0,14.944812362030904,underdeveloped,estimated_from_improvement_value,291160.9183222958,770600.0,high,152.83,136.62,169.03,12,,,
23025006,"718 S Quincy St, Arlington VA 22204",Alcova Heights,R-6,False,6470.0,54.9,False,1981.0,511-Single Family Detached,2600.0,,630100.0,397400.0,1941.0,4852.5,35,2252.5,53.58062854198866,underdeveloped,estimated_from_improvement_value,160868.6527563112,450500.0,high,152.83,136.62,169.03,12,,,
23025001,"4026 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,5285.0,49.5,False,1973.0,511-Single Family Detached,1529.0,,608800.0,233700.0,1585.5,3963.75,35,2434.75,38.574582150741094,underdeveloped,estimated_from_improvement_value,205676.86912645854,486950.0,high,152.83,136.62,169.03,12,,,
23019031,"4033 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,6687.0,53.3,False,1990.0,511-Single Family Detached,2777.0,,634000.0,424400.0,2006.1,5015.25,35,2238.25,55.371118089826034,underdeveloped,estimated_from_improvement_value,155620.91122077664,447650.0,high,152.83,136.62,169.03,12,,,
23019002,"4029 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,5855.0,66.3,False,1936.0,511-Single Family Detached,583.0,,619000.0,89100.0,1756.5,4391.25,35,3808.25,13.27640193566752,underdeveloped,estimated_from_improvement_value,295250.48961002,761650.0,high,152.83,136.62,169.03,12,,,
23019004,"4037 8Th St S, Arlington VA 22204",Alcova Heights,R-6,True,5239.0,57.6,False,1939.0,511-Single Family Detached,542.0,,607900.0,82900.0,1571.7,3929.25,35,3387.25,13.79398103963861,underdeveloped,estimated_from_improvement_value,288225.51409302035,677450.0,high,152.83,136.62,169.03,12,,,
23019014,"4005 7Th St S, Arlington VA 22204",Alcova Heights,R-6,True,14226.0,86.9,True,1999.0,511-Single Family Detached,4199.0,,769700.0,641700.0,2520.0,6300.0,35,2101.0,66.65079365079364,underdeveloped,estimated_from_improvement_value,141178.8626984127,420200.0,high,152.83,136.62,169.03,12,,,
23019013,"4001 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,10166.0,89.0,True,1949.0,511-Single Family Detached,987.0,,696600.0,150900.0,2520.0,6300.0,35,5313.0,15.666666666666668,underdeveloped,estimated_from_improvement_value,323106.30000000005,1062600.0,high,152.83,136.62,169.03,12,,,
23026002,"3932 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8953.0,53.1,False,1945.0,511-Single Family Detached,1476.0,,674800.0,225600.0,2520.0,6300.0,35,4824.0,23.42857142857143,underdeveloped,estimated_from_improvement_value,284187.2,964800.0,high,152.83,136.62,169.03,12,,,
23025009,"4000 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,9021.0,67.8,True,1984.0,511-Single Family Detached,4165.0,,676000.0,636500.0,2520.0,6300.0,35,2135.0,66.11111111111111,underdeveloped,estimated_from_improvement_value,125998.8888888889,427000.0,high,152.83,136.62,169.03,12,,,
23019017,"4029 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,7228.0,51.3,False,1939.0,511-Single Family Detached,2196.0,,643700.0,335600.0,2168.4,5421.0,35,3225.0,40.50913115661317,underdeveloped,estimated_from_improvement_value,210618.49750968456,645000.0,high,152.83,136.62,169.03,12,,,
23019007,"4035 8Th St S, Arlington VA 22204",Alcova Heights,R-6,True,11823.0,58.3,False,1941.0,511-Single Family Detached,1163.0,,653800.0,177700.0,2520.0,6300.0,35,5137.0,18.46031746031746,underdeveloped,estimated_from_improvement_value,293208.5444444444,1027400.0,high,152.83,136.62,169.03,12,,,
23019001,"4037 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,5000.0,56.8,False,1939.0,511-Single Family Detached,1441.0,,603600.0,220200.0,1500.0,3750.0,35,2309.0,38.42666666666666,underdeveloped,estimated_from_improvement_value,204411.15200000003,461800.0,high,152.83,136.62,169.03,12,,,
23019003,"4033 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,5256.0,50.3,False,1939.0,511-Single Family Detached,911.0,,608200.0,139300.0,1576.8,3942.0,35,3031.0,23.11009639776763,underdeveloped,estimated_from_improvement_value,257204.4165398275,606200.0,high,152.83,136.62,169.03,12,,,
23019008,"4039 8Th St S, Arlington VA 22204",Alcova Heights,R-6,True,23282.1,157.1,True,1940.0,511-Single Family Detached,2747.0,,838700.0,419800.0,2520.0,6300.0,35,3553.0,43.60317460317461,underdeveloped,estimated_from_improvement_value,260150.09603174607,710600.0,high,152.83,136.62,169.03,12,confirmed,Large single-family residential lot confirmed for inclusion; lot area outlier flag is not a data quality issue,2026-02-19
23026018,"716 S Oakland St, Arlington VA 22204",Alcova Heights,R-6,False,6513.0,64.9,True,1939.0,511-Single Family Detached,528.0,,630900.0,80700.0,1953.8999999999999,4884.75,35,4356.75,10.809150928911409,underdeveloped,estimated_from_improvement_value,309487.7867342239,871350.0,high,152.83,136.62,169.03,12,,,
23031013,"3608 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8015.0,49.5,False,1930.0,511-Single Family Detached,1008.0,,657900.0,154000.0,2404.5,6011.25,35,5003.25,16.768558951965066,underdeveloped,estimated_from_improvement_value,301168.80786026205,1000650.0,high,152.83,136.62,169.03,12,,,
23026006,"3916 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,7678.0,45.8,False,1938.0,511-Single Family Detached,3997.0,,651800.0,610800.0,2303.4,5758.5,35,1761.5,69.4104367456803,underdeveloped,estimated_from_improvement_value,109660.52531041071,352300.0,high,152.83,136.62,169.03,12,,,
23031012,"3610 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,7959.0,49.5,False,2010.0,511-Single Family Detached,4463.0,,656900.0,682100.0,2387.7,5969.25,35,1506.25,74.76651170582569,underdeveloped,estimated_from_improvement_value,91167.33153243708,301250.0,high,152.83,136.62,169.03,12,,,
23026031,"3821 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.4,False,1938.0,511-Single Family Detached,2394.0,,662200.0,365900.0,2476.7999999999997,6191.999999999999,35,3797.999999999999,38.662790697674424,underdeveloped,estimated_from_improvement_value,223396.25,759599.9999999998,high,152.83,136.62,169.03,12,,,
23031010,"3700 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,7540.0,48.1,False,1938.0,511-Single Family Detached,2416.0,,654900.0,369200.0,2262.0,5655.0,35,3239.0,42.723253757736515,underdeveloped,estimated_from_improvement_value,206307.976127321,647800.0,high,152.83,136.62,169.03,12,,,
23031008,"3708 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,7739.0,49.1,False,1939.0,511-Single Family Detached,3156.0,,652900.0,482300.0,2321.7,5804.25,35,2648.25,54.37395012275488,underdeveloped,estimated_from_improvement_value,163840.86380669338,529650.0,high,152.83,136.62,169.03,12,,,
23026023,"3833 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.6,False,2015.0,511-Single Family Detached,5478.0,,662200.0,837200.0,2476.7999999999997,6191.999999999999,35,713.9999999999991,88.46899224806202,near-capacity,estimated_from_improvement_value,41997.083333333285,142799.99999999983,high,152.83,136.62,169.03,12,,,
23026009,"3904 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.2,False,1939.0,511-Single Family Detached,1881.0,,662200.0,287500.0,2476.7999999999997,6191.999999999999,35,4310.999999999999,30.37790697674419,underdeveloped,estimated_from_improvement_value,253570.625,862199.9999999998,high,152.83,136.62,169.03,12,,,
23026024,"3901 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.7,False,1919.0,511-Single Family Detached,1225.0,,662200.0,187200.0,2476.7999999999997,6191.999999999999,35,4966.999999999999,19.783591731266153,underdeveloped,estimated_from_improvement_value,292156.18055555556,993399.9999999998,high,152.83,136.62,169.03,12,,,
23026008,"3908 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.2,False,1938.0,511-Single Family Detached,481.0,,662200.0,73500.0,2476.7999999999997,6191.999999999999,35,5710.999999999999,7.76808785529716,underdeveloped,estimated_from_improvement_value,335917.84722222225,1142199.9999999998,high,152.83,136.62,169.03,12,,,
23026032,"3903 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,50.4,False,1988.0,511-Single Family Detached,2988.0,,662200.0,456700.0,2473.7999999999997,6184.499999999999,35,3196.499999999999,48.314334222653414,underdeveloped,estimated_from_improvement_value,188244.363327674,639299.9999999998,high,152.83,136.62,169.03,12,,,
23026025,"3909 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.9,False,1995.0,511-Single Family Detached,4994.0,,662200.0,763300.0,2476.7999999999997,6191.999999999999,35,1197.999999999999,80.65245478036177,near-capacity,estimated_from_improvement_value,70465.69444444441,239599.99999999983,high,152.83,136.62,169.03,12,,,
23026033,"3913 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.8,False,1995.0,511-Single Family Detached,3426.0,,662200.0,523600.0,2476.7999999999997,6191.999999999999,35,2765.999999999999,55.329457364341096,underdeveloped,estimated_from_improvement_value,162694.5833333333,553199.9999999998,high,152.83,136.62,169.03,12,,,
23026005,"3920 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.2,False,2023.0,511-Single Family Detached,6334.0,,662200.0,968100.0,2476.7999999999997,6191.999999999999,35,-142.0000000000009,102.29328165374679,overdeveloped,estimated_from_improvement_value,,,not_applicable,152.83,136.62,169.03,12,,,
23026026,"3917 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,50.1,False,1950.0,511-Single Family Detached,933.0,,662200.0,142600.0,2476.7999999999997,6191.999999999999,35,5258.999999999999,15.067829457364343,underdeveloped,estimated_from_improvement_value,309331.4583333333,1051799.9999999998,high,152.83,136.62,169.03,12,,,
23026004,"3924 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.0,False,1939.0,511-Single Family Detached,1951.0,,662200.0,298100.0,2476.7999999999997,6191.999999999999,35,4240.999999999999,31.50839793281654,underdeveloped,estimated_from_improvement_value,249453.26388888888,848199.9999999998,high,152.83,136.62,169.03,12,,,
23031041,"809 S Oakland St, Arlington VA 22204",Alcova Heights,R-6,False,6018.0,59.1,False,2005.0,511-Single Family Detached,6528.0,,622000.0,997700.0,1805.3999999999999,4513.5,35,-2014.5,144.63276836158192,overdeveloped,estimated_from_improvement_value,,,not_applicable,152.83,136.62,169.03,12,,,
23031036,"S Oakland St, Arlington VA 22204",Alcova Heights,R-6,False,4934.0,49.0,False,,510-Res - Vacant(SF & Twnhse),,,34500.0,0.0,1480.2,3700.5,35,3700.5,0.0,vacant,not_available,18975.0,740100.0,medium,152.83,136.62,169.03,12,confirmed,Vacant likely buildable lot confirmed on S Oakland St,2026-02-19
23031005,"819 S Oakland St, Arlington VA 22204",Alcova Heights,R-6,False,9866.0,49.4,False,1938.0,511-Single Family Detached,5782.0,,691200.0,883700.0,2520.0,6300.0,35,518.0,91.77777777777779,near-capacity,estimated_from_improvement_value,31257.600000000002,103600.0,high,152.83,136.62,169.03,12,,,
23031023,"3609 9Th St S, Arlington VA 22204",Alcova Heights,R-6,False,15614.0,50.3,False,1926.0,511-Single Family Detached,828.0,,791600.0,126600.0,2520.0,6300.0,35,5472.0,13.142857142857142,underdeveloped,estimated_from_improvement_value,378158.6285714286,1094400.0,high,152.83,136.62,169.03,12,,,
23031004,"823 S Oakland St, Arlington VA 22204",Alcova Heights,R-6,False,9766.0,49.1,False,1938.0,511-Single Family Detached,775.0,,689400.0,118500.0,2520.0,6300.0,35,5525.0,12.3015873015873,underdeveloped,estimated_from_improvement_value,332526.0714285715,1105000.0,high,152.83,136.62,169.03,12,,,
23031024,"3613 9Th St S, Arlington VA 22204",Alcova Heights,R-6,False,15410.0,49.1,False,1925.0,511-Single Family Detached,2195.0,,791000.0,335500.0,2520.0,6300.0,35,4105.0,34.84126984126984,underdeveloped,estimated_from_improvement_value,283473.05555555556,821000.0,high,152.83,136.62,169.03,12,,,
23031025,"3617 9Th St S, Arlington VA 22204",Alcova Heights,R-6,False,15394.0,49.1,False,1930.0,511-Single Family Detached,578.0,,790700.0,88300.0,2520.0,6300.0,35,5722.0,9.174603174603174,underdeveloped,estimated_from_improvement_value,394986.026984127,1144400.0,high,152.83,136.62,169.03,12,,,
23031026,"3701 9Th St S, Arlington VA 22204",Alcova Heights,R-6,False,15394.0,49.2,False,1930.0,511-Single Family Detached,844.0,,790700.0,129000.0,2520.0,6300.0,35,5456.0,13.396825396825395,underdeveloped,estimated_from_improvement_value,376624.21587301587,1091200.0,high,152.83,136.62,169.03,12,,,
23031027,"3705 9Th St S, Arlington VA 22204",Alcova Heights,R-6,False,15394.0,49.3,False,2014.0,511-Single Family Detached,5286.0,,790700.0,807900.0,2520.0,6300.0,35,1014.0,83.9047619047619,near-capacity,estimated_from_improvement_value,69995.7761904762,202800.0,high,152.83,136.62,169.03,12,,,
23031028,"3709 9Th St S, Arlington VA 22204",Alcova Heights,R-6,False,15394.0,49.4,False,2014.0,511-Single Family Detached,6204.0,,790700.0,948100.0,2520.0,6300.0,35,96.0,98.47619047619047,near-capacity,estimated_from_improvement_value,6626.819047619048,19200.0,medium,152.83,136.62,169.03,12,,,
23031001,"845 S Oakland St, Arlington VA 22204",Alcova Heights,R-6,False,7401.0,74.6,True,1970.0,511-Single Family Detached,1239.0,,646800.0,189300.0,2220.2999999999997,5550.749999999999,35,4311.749999999999,22.321307931360632,underdeveloped,estimated_from_improvement_value,276334.1791649777,862349.9999999998,high,152.83,136.62,169.03,12,,,
23039023,"3612 9Th St S, Arlington VA 22204",Alcova Heights,R-5,True,12879.0,58.7,True,1921.0,511-Single Family Detached,328.0,,745500.0,50100.0,2380.0,5950.0,35,5622.0,5.512605042016807,underdeveloped,estimated_from_improvement_value,387421.9411764706,1124400.0,high,152.83,136.62,169.03,12,,,
23039022,"3616 9Th St S, Arlington VA 22204",Alcova Heights,R-5,True,10916.0,49.8,False,1923.0,511-Single Family Detached,499.0,,710100.0,76200.0,2380.0,5950.0,35,5451.0,8.38655462184874,underdeveloped,estimated_from_improvement_value,357800.89159663866,1090200.0,high,152.83,136.62,169.03,12,,,
23039021,"3620 9Th St S, Arlington VA 22204",Alcova Heights,R-5,True,10916.0,49.8,False,1957.0,511-Single Family Detached,895.0,,710100.0,136800.0,2380.0,5950.0,35,5055.0,15.042016806722689,underdeveloped,estimated_from_improvement_value,331807.6512605042,1011000.0,high,152.83,136.62,169.03,12,,,
23039039,"3700 9Th St S, Arlington VA 22204",Alcova Heights,R-5,False,7016.0,50.2,True,1940.0,511-Single Family Detached,1057.0,,607900.0,161600.0,2380.0,5950.0,35,4893.0,17.764705882352942,underdeveloped,estimated_from_improvement_value,274949.5941176471,978600.0,high,152.83,136.62,169.03,12,,,
23039019,"3704 9Th St S, Arlington VA 22204",Alcova Heights,R-5,False,5383.0,38.3,False,1935.0,511-Single Family Detached,1182.0,,610500.0,180700.0,1830.22,4575.55,35,3393.55,25.832959972025222,underdeveloped,estimated_from_improvement_value,249034.37865393233,678710.0,high,152.83,136.62,169.03,12,,,
23039044,"3712 9Th St S, Arlington VA 22204",Alcova Heights,R-5,False,6915.3,50.0,True,1968.0,511-Single Family Detached,1212.0,,607100.0,185200.0,2351.202,5878.005000000001,35,4666.005000000001,20.6192407117721,underdeveloped,estimated_from_improvement_value,265056.3243013574,933201.0000000002,high,152.83,136.62,169.03,12,,,
23039014,"3812 9Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10947.0,50.1,False,1940.0,511-Single Family Detached,1225.0,,710700.0,187200.0,2520.0,6300.0,35,5075.0,19.444444444444446,underdeveloped,estimated_from_improvement_value,314879.5833333334,1015000.0,high,152.83,136.62,169.03,12,,,
23039012,"3820 9Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10947.0,50.3,False,1939.0,511-Single Family Detached,999.0,,710700.0,152700.0,2520.0,6300.0,35,5301.0,15.857142857142856,underdeveloped,estimated_from_improvement_value,328901.8071428572,1060200.0,high,152.83,136.62,169.03,12,,,
23039011,"3824 9Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10947.0,50.2,False,1940.0,511-Single Family Detached,988.0,,710700.0,151000.0,2520.0,6300.0,35,5312.0,15.682539682539682,underdeveloped,estimated_from_improvement_value,329584.3047619048,1062400.0,high,152.83,136.62,169.03,12,,,
23039010,"3828 9Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10947.0,50.3,False,1935.0,511-Single Family Detached,2080.0,,710700.0,317900.0,2520.0,6300.0,35,4220.0,33.01587301587301,underdeveloped,estimated_from_improvement_value,261830.9047619048,844000.0,high,152.83,136.62,169.03,12,,,
23031015,"3600 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8127.0,49.5,False,1925.0,511-Single Family Detached,745.0,,659900.0,113900.0,2438.1,6095.25,35,5350.25,12.222632377671138,underdeveloped,estimated_from_improvement_value,318583.5669168615,1070050.0,high,152.83,136.62,169.03,12,,,
23026019,"3801 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,10000.0,98.1,True,1904.0,511-Single Family Detached,928.0,,693600.0,141800.0,2520.0,6300.0,35,5372.0,14.73015873015873,underdeveloped,estimated_from_improvement_value,325287.3904761905,1074400.0,high,152.83,136.62,169.03,12,,,
23031017,"826 S Monroe St, Arlington VA 22204",Alcova Heights,R-6,False,9266.0,50.4,False,1941.0,511-Single Family Detached,699.0,,680400.0,106900.0,2520.0,6300.0,35,5601.0,11.095238095238095,underdeveloped,estimated_from_improvement_value,332699.4,1120200.0,high,152.83,136.62,169.03,12,,,
23031018,"830 S Monroe St, Arlington VA 22204",Alcova Heights,R-6,False,5050.4,53.1,False,1939.0,511-Single Family Detached,2312.0,,603600.0,353400.0,1515.12,3787.7999999999997,35,1475.7999999999997,61.03806959184751,underdeveloped,estimated_from_improvement_value,129345.81656898464,295159.99999999994,high,152.83,136.62,169.03,12,,,
23031031,"3713 9Th St S, Arlington VA 22204",Alcova Heights,R-6,False,11214.0,98.4,True,1920.0,511-Single Family Detached,3118.0,,715500.0,476600.0,2520.0,6300.0,35,3182.0,49.492063492063494,underdeveloped,estimated_from_improvement_value,198761.35714285713,636400.0,high,152.83,136.62,169.03,12,,,
23039018,"3716 9Th St S, Arlington VA 22204",Alcova Heights,R-5,False,6969.0,50.0,True,1930.0,511-Single Family Detached,1716.0,,639100.0,262300.0,2369.46,5923.65,35,4207.65,28.96862576283204,underdeveloped,estimated_from_improvement_value,249678.83201235728,841529.9999999999,high,152.83,136.62,169.03,12,,,
23029029,"826 S Glebe Rd, Arlington VA 22204",Alcova Heights,R-5,True,9398.0,45.6,False,1980.0,511-Single Family Detached,1024.0,,614500.0,156500.0,2380.0,5950.0,35,4926.0,17.210084033613445,underdeveloped,estimated_from_improvement_value,279809.218487395,985200.0,high,152.83,136.62,169.03,12,,,
23029006,"819 S Lincoln St, Arlington VA 22204",Alcova Heights,R-6,True,10968.0,46.4,False,2016.0,511-Single Family Detached,5414.0,,711100.0,827400.0,2520.0,6300.0,35,886.0,85.93650793650794,near-capacity,estimated_from_improvement_value,55003.02063492064,177200.0,high,152.83,136.62,169.03,12,,,
23029005,"823 S Lincoln St, Arlington VA 22204",Alcova Heights,R-6,True,10702.0,46.3,False,1923.0,511-Single Family Detached,3572.0,,706300.0,545900.0,2520.0,6300.0,35,2728.0,56.6984126984127,underdeveloped,estimated_from_improvement_value,168211.51111111112,545600.0,high,152.83,136.62,169.03,12,,,
23030014,"820 S Lincoln St, Arlington VA 22204",Alcova Heights,R-6,False,7599.0,44.3,False,1948.0,511-Single Family Detached,652.0,,650400.0,99700.0,2279.7,5699.25,35,5047.25,11.440101767776461,underdeveloped,estimated_from_improvement_value,316796.4679563101,1009450.0,high,152.83,136.62,169.03,12,,,
23029004,"827 S Lincoln St, Arlington VA 22204",Alcova Heights,R-6,True,10436.0,46.4,False,1994.0,511-Single Family Detached,2087.0,,701500.0,319000.0,2520.0,6300.0,35,4213.0,33.12698412698413,underdeveloped,estimated_from_improvement_value,258012.81349206355,842600.0,high,152.83,136.62,169.03,12,,,
23029003,"831 S Lincoln St, Arlington VA 22204",Alcova Heights,R-6,True,10170.0,46.0,False,1954.0,511-Single Family Detached,831.0,,696700.0,127000.0,2520.0,6300.0,35,5469.0,13.190476190476192,underdeveloped,estimated_from_improvement_value,332641.0738095238,1093800.0,high,152.83,136.62,169.03,12,,,
23030004,"821 S Monroe St, Arlington VA 22204",Alcova Heights,R-6,False,7398.0,44.9,False,1963.0,511-Single Family Detached,1150.0,,646800.0,175700.0,2219.4,5548.5,35,4398.5,20.726322429485446,underdeveloped,estimated_from_improvement_value,282008.1805893485,879700.0,high,152.83,136.62,169.03,12,,,
23029020,"838 S Glebe Rd, Arlington VA 22204",Alcova Heights,R-5,False,8328.0,45.3,False,2012.0,511-Single Family Detached,5132.0,,597200.0,784300.0,2380.0,5950.0,35,818.0,86.25210084033613,near-capacity,estimated_from_improvement_value,45156.34957983194,163600.0,high,152.83,136.62,169.03,12,,,
23030024,"825 S Monroe St, Arlington VA 22204",Alcova Heights,R-6,False,7398.0,45.2,False,1924.0,511-Single Family Detached,1854.0,,646800.0,283300.0,2219.4,5548.5,35,3694.5,33.41443633414436,underdeveloped,estimated_from_improvement_value,236871.48418491485,738900.0,high,152.83,136.62,169.03,12,,,
23030017,"830 S Lincoln St, Arlington VA 22204",Alcova Heights,R-6,False,7030.0,61.0,True,1942.0,511-Single Family Detached,891.0,,640200.0,136100.0,2109.0,5272.5,35,4381.5,16.89900426742532,underdeveloped,estimated_from_improvement_value,292606.91607396875,876300.0,high,152.83,136.62,169.03,12,,,
23030016,"S Lincoln St, Arlington VA 22204",Alcova Heights,R-6,False,5156.0,50.6,False,,510-Res - Vacant(SF & Twnhse),,,36100.0,0.0,1546.8,3867.0,35,3867.0,0.0,vacant,not_available,19855.0,773400.0,medium,152.83,136.62,169.03,12,confirmed,Vacant likely buildable lot confirmed on S Lincoln St,2026-02-19
